1148	ما هي السورة التي تُقرأ في كل ركعة في الصلاة؟
1149	من هي أول امرأة دخلت الإسلام؟
1150	من هو النبي الذي لقب بأسد الله؟
1151	من هو أول سفير في الإسلام؟
1152	كم كان عمر النبي صلى الله عليه وسلم عندما توفيت والدته؟
1153	من هو الصحابي الذي أطلق عليه لقب سيف الله المسلول؟
1154	ما هي قصة هجرة النبي صلى الله عليه وسلم من مكة إلى المدينة؟
1155	من هو الصحابي الذي هاجر إلى الحبشة وكان متحدثًا باسم المهاجرين؟
1156	ما هو عدد الغزوات التي خاضها الرسول صلى الله عليه وسلم؟
1157	من هو أول مؤذن في الإسلام؟
1158	كيف تمت بيعة العقبة الأولى والثانية؟
1159	ما هي الشروط التي تمت في صلح الحديبية؟
1160	من هو الصحابي الذي لقب بأمين هذه الأمة؟
1161	من هو الصحابي الذي نام في فراش النبي صلى الله عليه وسلم ليلة الهجرة؟
1162	ما هي أسماء بنات النبي صلى الله عليه وسلم؟
1163	من هو الصحابي الذي قتل أبا جهل في غزوة بدر؟
1164	ما هو اسم والد الرسول صلى الله عليه وسلم؟
1165	ما هو عدد زوجات النبي صلى الله عليه وسلم؟
1166	من هي أم المؤمنين التي كانت تعرف بأم المساكين؟
1167	ما هي أشهر المعارك التي خاضها المسلمون في السنة الثانية للهجرة؟
1168	من هو القائد الذي فتح مدينة القدس في عهد الخليفة عمر بن الخطاب؟
1169	من هو الصحابي الذي تزوج ابنتي النبي صلى الله عليه وسلم؟
1170	ما هو لقب حمزة بن عبد المطلب؟
1171	"من هو الصحابي الذي دعا له النبي صلى الله عليه وسلم فقال: ""اللهم فقهه في الدين""؟"
1172	ما هو اسم الغار الذي اختبأ فيه النبي صلى الله عليه وسلم وأبو بكر الصديق أثناء الهجرة؟
1173	من هو الصحابي الذي بشره النبي صلى الله عليه وسلم بالجنة دون أن يصلي ركعة واحدة؟
1174	ما هي المعركة التي جُرح فيها النبي صلى الله عليه وسلم وكُسرت رباعيته؟
1175	من هو الصحابي الذي قاد سرية مؤتة بعد استشهاد القادة الثلاثة؟
1176	من هو أول من دفن في البقيع من الصحابة؟
1177	ما هي أسماء أحفاد النبي صلى الله عليه وسلم من ابنته فاطمة؟
1178	"من هو الصحابي الذي قال عنه النبي صلى الله عليه وسلم: ""لقد أوتي مزمارًا من مزامير آل داود""؟"
1179	من هو الصحابي الذي لقب بحبر الأمة؟
1180	من هو أول من كتب الوحي للنبي ﷺ؟
1181	ما هي أول غزوة غزاها النبي صلى الله عليه وسلم؟
1182	من هو الصحابي الذي اشترى بئر رومة وجعلها وقفًا للمسلمين؟
1183	من هي الصحابية التي دافعت عن النبي صلى الله عليه وسلم في غزوة أحد؟
1184	ما هي أسماء أصحاب الشجرة الذين بايعوا النبي صلى الله عليه وسلم في بيعة الرضوان؟
1185	من هو الصحابي الذي حمى النبي صلى الله عليه وسلم بجسده يوم أحد حتى شُلّت يده؟
1186	ما هي السورة التي كان يحبها النبي صلى الله عليه وسلم ويقرأها يوم الجمعة؟
1187	من هو الصحابي الذي أسلمت أمه بعد أن دعا لها النبي صلى الله عليه وسلم؟
1188	من هو الصحابي الذي قتل مسيلمة الكذاب؟
1189	ما هو اسم الجبل الذي وقعت عنده غزوة أحد؟
1190	"من هو الصحابي الذي أطلق عليه لقب ""خطيب الرسول""؟"
1191	من هو الصحابي الذي لقب بأسد الله؟
1192	"ما هي السورة التي تسمى ""قلب القرآن""؟"
1193	من هو الصحابي الذي كان أول من رمى بسهم في سبيل الله؟
1194	من هو الصحابي الذي كان يُلقب بالطيب المطيب؟
1195	ما هي السورة التي نزلت في معركة بدر؟
1196	"من هو الصحابي الذي قال عنه النبي صلى الله عليه وسلم: ""يمشي وحده ويموت وحده ويبعث وحده""؟"
1197	ما هو الاسم الكامل للصحابي أبو هريرة؟
1198	من هو الصحابي الذي أرسله النبي صلى الله عليه وسلم إلى ملك الحبشة؟
1199	من هو الصحابي الذي كان يفتي في المدينة في حياة الرسول صلى الله عليه وسلم؟
1200	من هو الصحابي الذي قاد جيش المسلمين في معركة القادسية؟
1201	من هو الصحابي الذي كان يُعرف بحب النبي صلى الله عليه وسلم؟
1202	من هو الصحابي الذي تولى إمارة مكة بعد فتحها؟
1203	ما هي الغزوة التي حدثت فيها معجزة تكثير الطعام؟
1204	من هو الصحابي الذي دعا له النبي صلى الله عليه وسلم بالثبات في القضاء؟
1205	من هو الصحابي الذي أعطاه النبي مفتاح الكعبة يوم الفتح؟
1206	ما هي الغزوة التي قاد فيها النبي صلى الله عليه وسلم جيشًا قوامه عشرة آلاف مقاتل؟
1207	من هو الصحابي الذي كان يُلقب بذي النور؟
1208	من هو الصحابي الذي رافق النبي صلى الله عليه وسلم في الهجرة وكان أول من دخل المدينة؟
1209	من هو الصحابي الذي قتل فارس المشركين يوم بدر؟
1210	ما هو اسم أول مسجد بُني في الإسلام؟
1211	من هو الصحابي الذي لقبه النبي صلى الله عليه وسلم بالشهيد الحي؟
1212	ما هي السورة التي نزلت كاملة دفعة واحدة؟
1213	من هو الصحابي الذي أسلم بسبب دعاء النبي صلى الله عليه وسلم له؟
1214	ما هو اسم قائد المشركين في غزوة أحد؟
1215	من هو الصحابي الذي لقب بترجمان القرآن؟
2000	ما هو اول ما نزل من سورة آل عمران؟
2001	سورة النجم من السور المكية التنزيل الا اية واحدو نزلت بالمدينة فما هي؟
2002	سورة المرسلات من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2003	سورة (ق) من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2004	سورة يس من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2005	سورة الحجر من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2006	سورة سبأ من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2007	سورة الزخرف من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2008	سورة الجاثية من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2009	سورة الروم من السور المكية التنزيل إلا آية واحدة بالمدينة فما هي؟
2010	الايات التي ظهرت فيها نون التوكيد المخففة؟
2011	من المقطوع بان القرآن نزل بلسان العرب وانه كتاب عربي وانه قد نزل علي امة عربي وانه عربي في اسلوبة وتركيبه فما الدليل علي ذلك من القران؟
2012	ما الأية الكريمة التي وردت بها عسي للتهديد ولم تقع؟
2013	ما في القرآن اية أجمع للخير و الشر من هذه الآية فما هذه الاية؟
2014	ما أعدل آية في القرآن الكريم؟
2015	ما هي الآية الاعظم فرجا في القرآن الكريم؟
2016	ما هي الاية الاكثر تفويضا وتوكلا علي الله تعالي؟
2017	كل سورة في اوائلها حروف التهجي فيليها ذكر الكتاب او التنزيل او القرآن الا ثلاث سور فما هي؟
2018	ما هي الاية من القران الكريم التي ابطلت بعض العادات السيئة و التقاليد الموروثة التي كانت متفشية في المجتمع الجاهلي مثل التبني و الظهار واعتقاد ان الرجل الذكي اللبيب له قلبان في جوفه؟
2019	ما هي اول اية في كتاب الله الخالد بعد البسملة؟
2020	ما الاية التي تحتوي علي كلمة من كلمات القران الكريم التي رسمت بالتاء المفتوحة و تكررت في موضعين في نفس الاية ؟
2021	ما هي الاية التي رسمت بها كلمة بقية بالتاء المفتوحة اتفاقا ؟
2022	ما هي الاية التي رسمت بها كلمة قرة بالتاء المفتوحة اتفاقا ؟
2023	ما هي الاية التي رسمت بها كلمة فطرة بالتاء المفتوحة اتفاقا ؟
2024	ما هو الموضع التي رسمت بها كلمة شجرة بالتاء المفتوحة اتفاقا ؟
2025	ما هي الاية التي رسمت بها كلمة جنة بالتاء المفتوحة و المتفق علي قراءتها بالافراد ؟
2026	ما هي الاية التي رسمت بها كلمة ابنة بالتاء المفتوحة اتفاقا ؟
2027	ما هي الايات التي رسمت بها كلمة معصية بالتاء المفتوحة اتفاقا ؟
2028	ما هي الايات التي رسمت بها كلمة لعنة بالتاء المفتوحة اتفاقا ؟
2029	ما هي الاية التي رسمت بها كلمة كلمة بالتاء المفتوحة و المتفق علي قراءتها بالافراد ؟
2030	ما هي الايات التي رسمت بها كلمة امرأة بالتاء المفتوحة اتفاقا ؟
2031	ما هي الايات التي رسمت بها كلمة نعمة بالتاء المفتوحة اتفاقا ؟
2032	ما هي الايات التي رسمت بها كلمة رحمة بالتاء المفتوحة اتفاقا ؟
2033	ما هي اسماء يوم القيامة التي وردت في القرأن الكريم؟
2034	كيف كانت حياة النبي عيسى (عليه السلام) بعد أن رفعه الله؟
2035	كيف كانت حياة النبي محمد قبل البعثة بالتفصيل؟
2036	ما هو عدد الأنبياء الذين أرسلهم الله؟
2037	لماذا تم اختيار مكة كمكان للبيت الحرام؟
2038	لماذا لا يذكر القرآن أسماء بعض الأنبياء في القصص؟
2039	كيف سيتحدد مصير الناس في الآخرة بالضبط؟
2040	ما هي صفات الجن بشكل كامل؟
2041	ما هو اسم فرعون؟
2042	لماذا لم يُذكر اسم فرعون في القرآن بشكل واضح؟
2043	كيف يتفاعل الجن مع البشر في الحياة اليومية؟
2044	حكم حلق اللحية؟
2045	الايات التي ذكرت المسيح الدجال من القران الكريم؟
2046	ما هي الاطعمة التي حرمها نبي الله يعقوب (اسرائيل) علي نفسه ؟
2047	هل اسم ملك الموت عزرائيل؟
2048	الايات التي وضحت ضرورة الختان؟
2049	الايات التي تحتوي علي لفظ كلمة التفاح ؟
2050	ما هي تفاصيل رحلة النبي إلى الطائف؟
2051	ما الدليل علي صحة السنة النبوية؟
2052	كيف كان النبي يربي أبناءه وبناته؟
2053	كيف كان النبي يعبر عن الشكر لله؟
2054	كيف كان يحث النبي على الإحسان إلى الجيران؟
2055	الاية التي ذكرت ثمرة من الثمرات و التي تعني الموز؟
2056	روي ان النبي صلي الله عليه وسلم خرج مع بعض اصحابه الي يهود بني النضير يستعينهم في امر فتامروا علي قتله وقتل اصحابه غدرا فنزل عليه جبريل عليه السلام يخبره بما دبروا في اي اية كريمة من ايات القران الكريم ذكر هذا؟
2057	كان الرسول صلي الله عليه و سلم يمزح ولكن لا يقول الا الحق ولا يلفظ الا لطيفا و مزاحه لا يخلو من تعليم و ارشاد كقوله للعجوز لا يدخل الجنة عجوز مشيرا الي الي اية في القران الكريم فما هذه الاية؟
2058	نبي كريم أرسل الله تعالي علي قومه حجارة ونجاه الله تعالي هو الذين اتبعوه من العذاب وقت السحر من هذا النبي؟
2059	في اي وقت نجي الله تعالي نبيه لوط عليه السلام من العذاب الذي حل علي قومه؟
2060	كان النبي يعاني عند نزول القرآن الكريم بشدة وكان يحاول انا يجاهد نفسه من اجل حفظ القران فيكرر القراءة مع جبريل حين يتلو عليه القرآن خشية ان ينساه فأمره الله تعالي بالإنصات عند قراءة جبريل عليه السلام عليه وطمأنه انه تعالي سيجعل القران هذا محفوظا في صدره فلا يتجعل في امره فما الديل علي هذا من القران ؟
2061	امر الله تعالي الرسول فيما اد به باللين و الرفق بامته فما الايات الدالة علي ذلك؟
2062	جاء في كتاب الله العزيز إخبارا عن نبي الله يعقوب عليه السلام موصيا ابنه بحفظ السر فما الآية الدالة علي ذلك؟
2063	ما بعث الله نبيا الا اخذ عليه ميثاق لئن بعث نبي اخر ليؤمنن به و ينصرنه هذا المعني ورد في آية كريمة في كتاب الله عز و جل فما هي؟
2064	لو رخص لاحد في ترك الذكر لرخص لزكريا عليه السلام فما الاية الدالة علي ذلك؟
2065	وجه الله تعالي نبيه الكريم صلي الله عليه وسلم الي الاكثار من الذكر و الصلاة اذا ضاق صدره من اعدائه ومما يكيدون قما الدليل علي ذلك؟
2066	أقسم الشيطان لآدم عليه السلام علي أنه ناصح له رغم أنه دعاه إلي المعصية فما الاية الدالة علي ذلك؟
2067	سخر الله تعالي الجن لنبيه سليمان عليه السلام فكانوا يقومون له بأعمال كثيرة فما الدليل علي ذلك؟
2068	لما أكل آدم عليه السلام من الشجرة التي حرمها الله تعالي عليه فبما دعا آدم هو وزوجته الله تعالي ليتوبوا اليه؟
2069	ذكر الله سبحانه وتعالي في كتابه العزيز ان نبيه ايوب عليه السلام مسه شر من الجن في اي اية ذكر هذا؟
2070	لما ارسل الله تعالي موسي و هارون عليهما السلام الي فرعون أرشدهما إلي العدة الحصينة و الزاد الاعظم فما هذا الزاد؟
2071	أخبر الله تعالي نبيه محمد صلي الله عليه و سلم أن المشركين قد عروفوا صدقك فيما تقول ولكنهم عاندوا و استكبروا فما الدليل علي هذا؟
2072	جمع الله تبارك و تعالي لنبيه صلي الله عليه و سلم جزامع الكلم في كتابه المحكم ونظم له مكارم الاخلاق كلها في كلمات عدة فما الاية الدالة علي ذلك؟
2073	لقد اثني الله تعالي علي عبد صابر في القران الكريم؟
2074	العدل من أبرز معالم شريعة الإسلام و قد بين القرآن ذلك عمليا في حادثة وقعت زمن الرسول صلي الله عليه وسلم وانتصف فيها القران ليهودي حيث ان كان هنالك رجل مسلم سرق درع فلما طلبت الدرع منه القاها في دار يهودي ثم اتهمه بالسرقة فاراد اهل المسلم ان يلحق النبي صلي الله عليه وسلم الخيانة باليهودي البرئ فما الايات التي اوضحت برائة اليهودي و خيانة المسلم؟
2075	ما النصائح التي امر بها الله شعيب ليقولها لقومه؟
2076	اخذ المشركون ينقضون عهودهم مع رسول الله فأمره الله تعالي ان ينبذ اليهم عهودهم وان يمهلهم اربعة اشهر ثم يحاربهم و الا يقاتل الا بعد الانذار ما الايات الدالة علي ذلك من  كتاب الله عز وجل؟
2077	آية كريمة في كتاب الله عز وجل اشتملت علي عتاب لطيق رقيق من الله تعالي لرسوله الكريم فيه تكريم ظاهر فقد وجههه الي الافضل في معاملة المنافقين بهذه الطريقة اللينة فما هي هذه الاية؟
2078	ما نص رسالة سيدنا سليمان عليه السلام إلي بلقيس ملكة سبأ؟
2079	ما اسم ملكة سبأ؟
2080	هنالك عبد شاكر قد اثني الله عليه ؟
2081	هل ابليس من الملائكة أم من الجن ؟
2082	الايات التي تدل علي تحريم الجمع بين المرأة وعمتها او خالتها؟
2084	الدليل علي تحريم القرابات من االرضاعة كابنة الاخ من الرضاعة؟
2085	اي اية قد ذكرت تحريم كل ذي ناب من السباع ؟
2086	ما الدليل علي تحريم كل ذي مخلب من الطير؟
2087	تحريم اكل لحم الحمار ما الاية التي تدل علي هذا؟
2088	ما هما الميتتان و الدمان المحلل اكلهما؟
2089	ما الايات التي شرع فيها الأذان و الإقامة؟
2090	ما الدليل علي تحريم زواج المتعة؟
2091	ما هو حد الردة؟
2092	ما هو حد شارب الخمر؟
2093	ما حد الرجم في الإسلام؟
2094	ما الدليل علي سقوط الصلاة عن الحائض والنفساء ؟
2095	تحريم لبس الحرير والذهب على الرجال ما الاية التي تدل علي ذلك؟
2096	ما الاية التي ذكر بها تحريم استعمال أواني الذهب والفضة على الرجال والنساء؟
2097	حقيقة ان عقوبة من يفعل فعل قوم لوط اي الشذوذ الجنسي هو القتل؟
2098	ما هو عذاب قوم لوط؟
2099	الايات التي ذكر بها نباتات؟
2100	هل ذكر الطرفاء اي الأثل في القران الكريم ؟
2101	الاية التي ذكر بها الخمط أي الآراك و المعروف ايضا بالسواك؟
2102	ما الاية التي ذكر بها البصل؟
2103	ما الاية التي ذكر بها الثوم و المعروف ايضا بالفوم؟
2104	ذكر الخردل في القران الكريم ما الدليل علي ذلك؟
2105	ذكر الرمان في القران الكريم فما الاية التي ذكر بها؟
2106	ذكر الريحان مرتين في القران الكريم فما الايات التي ذكر فيها؟
2107	ذكر الزيتون عدة مرات في صور مختلفة في القران الكريم فما الايات؟
2108	ما الاية التي ورد بها التين؟
2109	ذكر نبات السدر المعروف بالنبق مرتين في القران الكريم ما الدليل علي هذا؟
2110	ذكر نبات السمر اي السمرة و المعروف بالعضاة ولكن بشكل غير مباشر في القران الكريم في اي اية حدث هذا؟
2111	اية ذكر بها نبات العدس؟
2112	نبات ذو شوك لاصق بالارض ينبت في الصحاري يسمي الضريع ذكر مرة بالقران ما الدليل علي ذلك؟
2113	ما الاية التي ذكر بها الزنجبيل؟
2114	نبات اليقطين المعروف بالقرع او الدباء ذكر في اية واحدة في القران الكريم فما هي؟
2115	اية ذكر بها نبات القثاء اي الفقوس الذي يشبه الخيار ؟
2116	ما الاية التي ذكر بها الكافور؟
2117	ما هي الاية التي ذكرت الرطب؟
2118	ذكر النخل كثير من المرات فيالقران الكريم بمختلف مسمياته فما الدليل؟
2119	ذكر العنب بمسميات عدة في القران الكريم فما هي؟
2120	كم عدد خزنة جهنم؟
2121	من هو رئيس ملائكة جهنم؟
2122	الملائكة جند الله يحملون عرش الرحمن ويسبحون بحمده سبحانه وتعالي و يستغفرون للمؤمنين ورد هذا المعني في آية كريمة من آيات القرآن الكريم فما هي؟
2123	شرع الاسلام الجهاد لحماية حقوق الانسان ومنع استضعافه و البغي علي ذاته وحقوقه ما الية التي ورد بها هذا؟
2124	المؤمنون في اي مكان مأمورون بمظاهرة صاحب الحق في طلبه و النضال لأجله وفي كتاب الله العزيز آية كريمة تدعو إلي مناصرة الحق و الضرب علي يد الظالم الباغي فما هي الآية؟
2125	عبر القرآن الكريم في جلاء أن الأخوة ثمرة الإيمان الصادق الصحيح فما هي الآية علي ذلك؟
2126	شمل تقرير حقوق الإنسان في الإسلام المسلمين و غير المسلمين في داخل دولة الإسلام وخارجها لأن البر في الاسلام انساني عالمي في كتاب الله تعالي آية بهذا المعني فما هي؟
2127	قرن الله تعالي الشكر بالايمان و اخبر تعالي انه لا غرض له في عذاب خلقه أن شكروا و آمنوا به في كتاب الله تعالي اية بهذا المعني فما هي؟
2128	الاسلام يريد من المسلم أن يكون قويا عزيزا كريما يعيش من كده و عرق جبينه حتي لا يحتاج الي المسالة لان المسالة مذلة وقد وجه القران المسلم الي العمل ما الدليل علي ذلك ؟
2129	بم سمي الله عز وجل يوم النحر الذي يوافق يوم العاشر من ذي الحجة؟
2130	في اية كريمة من ايات القران الكريم قسم الاسلام العالم البشري الي قسمين هما اولياء الله و اولياء الشيطان فما هي الاية الكريمة التي ورد بها هذا المعني؟
2131	ذكر النبي محمد صلي الله عليه وسلم مرتين باسم الرسالة اثبت هذا
2132	ما هي الاوامر و النواهي التي قالها لقمان لابنه؟
2133	كيف القي الله سبحانه وتعالي المحبة علي موسي عليه السلام؟
2134	ماذا قال مؤمن آل فرعون الي آل فرعون؟
2135	قد وهب الله تعالي داوود عليه السلام صوت جميل استثمره في طاعة الله سبحانه و تعالي فعندما كان يسبح الله كانت الجبال تسبح معه و الطير تردد تسبيحه ما الدليل من القران الكريم يثبت صحة هذا؟
2136	هدي الله تعالي سيدنا سليمان عليه السلام للاستفادة من معدن النحاس
2137	هدي الله تعالي سيدنا داوود عليه السلام للاستفادة من معدن الحديد
2138	هل يجوز الزواج من طليقة الابن المتبني؟
2139	ما الاية الكريمة التي جعلت النبي صلي الله عليه و سلم يترك الدعاء علي المشركين؟
2140	كيف اعترف اخوة يوسف بخطئهم؟
2141	استنكر الانبياء علي أقوامهم عدم التقوي فقال كل منهم لقومه ألا تتقون ما الايات التي تدل علي ذلك؟
2142	ماذا قالت النملة لباقي النمل عندما شاهدت سيدنا سليمان عليه السلام والجند الذي معه؟
2143	كيف تعلم الانسان من الغراب؟
2144	عرف الانسان الغزل منذ القدم وقد اشارت ايات من القران الكريم الي هذه الصناعة في ثلاث ايات فما هي؟
2145	الصياغة هي مهنة الصائغ التي يحيل فيها المعادن من ذهب وفضة ونحاس وخلاف ذلك الي حلي و زينة فما هي الايات التي اشارت الي هذه المهنة؟
2146	من المهن القدية التي اشارت اليها ايات القران الكريم مهنة صناعة الزجاج فما الاية التي اشارت الي هذه المهنة؟
2147	مهنة الجزارة ذكرت في القران دلل هذا؟
2148	مهنة صيد السمك ذكرت في القران دلل هذا؟
2149	اشير في القران الي مهنة النحت ما الايات التي ذكرت هذه المهنة؟
2150	اشير في القران الي مهنة الخياطة ما الايات التي ذكرت هذه المهنة؟
2151	مهنة الملاحة مذكورة القران الكريم دلل علي هذا
2152	مهنة الحدادة و صناعة الدروع مذكورة في القران المجيد دلل علي هذا
2153	من المهن العظيمة التي اشار اليها القران الكريم هي مهنة بناء السدود فما اليات التي اشارت الي هذه المهنة؟
2154	قد ذكر الله سبحانه وتعالي في كتابه العزيز مهنة البناء فما هي الايات التي تمت الاشارة فيها الي هذه المهنة العظيمة؟
2155	مهنة صناعة السفن مذكورة في القران اثبث هذا
2156	ما الديل علي ان اهل مدين هم اصحاب الايكة؟
2157	بما دعا سحرة فرعون بعد تهديد فرعون لهم بعد ان امنوا بالله تعالي؟
2158	 نبي الله يحيي عليه السلام اتاه الله تعالي الفهم لكتاب الله قبل بلوغه سن الرجال
2159	قال تعالي عن خمسة انبياء انه قد اعتاه الحكم و العلم فما الايات الدالة علي هذا؟
2160	في كتاب الله عز و جل 3 ايات اشارت الي ان الله سبحانه وتعالي سخر الريح ليسدنا سليمان فما هي الايات؟
2161	ذكر النبي محمد عليه الصلاة و السلام 13 مرة باسم النبوة في القران ما هي الايات هذه؟
2162	   ما رد فعل سيدنا سليمان تجاه النملة عندما قالت لباقي النمل ادخلوا مسكانكم حتي لا يحطمكم سليمان و جنوده دون قصد او عمد؟
101	من هم قوم شعيب؟
