m-0823	Q0	33:21-24	1
m-0824	Q0	33:25-27	1
m-0825	Q0	33:28-31	1
m-0826	Q0	33:32-34	1
m-0827	Q0	33:35-35	1
m-0828	Q0	33:36-40	1
m-0829	Q0	33:41-44	1
m-0830	Q0	33:42-48	1
m-0831	Q0	33:49-52	1
m-0832	Q0	33:53-55	1
m-0833	Q0	33:56-58	1
m-0834	Q0	33:59-59	1
m-0835	Q0	33:60-62	1
m-0836	Q0	33:63-68	1
m-0837	Q0	33:69-71	1
m-0838	Q0	33:72-73	1
m-0839	Q0	34:1-2	1
m-0840	Q0	34:3-5	1
m-0841	Q0	34:6-9	1
m-0842	Q0	34:10-13	1
m-0843	Q0	34:14-14	1
m-0844	Q0	34:15-19	1
m-0845	Q0	34:20-23	1
m-0846	Q0	34:24-27	1
m-0847	Q0	34:28-30	1
m-0848	Q0	34:31-33	1
m-0849	Q0	34:34-39	1
m-0850	Q0	34:40-45	1
m-0851	Q0	34:46-47	1
m-0852	Q0	34:48-54	1
m-0853	Q0	35:1-4	1
m-0854	Q0	35:5-8	1
m-0855	Q0	35:9-11	1
m-0856	Q0	35:12-14	1
m-0857	Q0	35:15-18	1
m-0858	Q0	35:19-26	1
m-0859	Q0	35:27-28	1
m-0860	Q0	35:29-35	1
m-0861	Q0	35:36-38	1
m-0862	Q0	35:39-41	1
m-0863	Q0	35:42-45	1
m-0864	Q0	36:1-12	1
m-0865	Q0	36:13-19	1
m-0866	Q0	36:20-27	1
m-0867	Q0	36:28-32	1
m-0868	Q0	36:33-47	1
m-0869	Q0	36:48-54	1
m-0870	Q0	36:55-58	1
m-0871	Q0	36:59-68	1
m-0872	Q0	36:69-70	1
m-0873	Q0	36:71-76	1
m-0874	Q0	36:77-83	1
m-0875	Q0	37:1-10	1
m-0876	Q0	37:11-21	1
m-0877	Q0	37:22-39	1
m-0878	Q0	37:40-49	1
m-0879	Q0	37:50-61	1
m-0880	Q0	37:62-74	1
m-0881	Q0	37:75-82	1
m-0882	Q0	37:83-98	1
m-0883	Q0	37:99-113	1
m-0884	Q0	37:114-122	1
m-0885	Q0	37:123-132	1
m-0886	Q0	37:133-138	1
m-0887	Q0	37:139-148	1
m-0888	Q0	37:149-157	1
m-0889	Q0	37:158-166	1
m-0890	Q0	37:167-170	1
m-0891	Q0	37:171-182	1
m-0892	Q0	38:1-11	1
m-0893	Q0	38:12-16	1
m-0894	Q0	38:17-20	1
m-0895	Q0	38:21-26	1
m-0896	Q0	38:27-29	1
m-0897	Q0	38:30-40	1
m-0898	Q0	38:41-44	1
m-0899	Q0	38:45-48	1
m-0900	Q0	38:49-54	1
m-0901	Q0	38:55-64	1
m-0902	Q0	38:65-88	1
m-0903	Q0	39:1-5	1
m-0904	Q0	39:6-8	1
m-0905	Q0	39:9-10	1
m-0906	Q0	39:11-20	1
m-0907	Q0	39:21-26	1
m-0908	Q0	39:27-31	1
m-0909	Q0	39:32-37	1
m-0910	Q0	39:38-40	1
m-0911	Q0	39:41-41	1
m-0912	Q0	39:42-44	1
m-0913	Q0	39:45-48	1
m-0914	Q0	39:49-52	1
m-0915	Q0	39:53-59	1
m-0916	Q0	39:60-67	1
m-0917	Q0	39:68-70	1
m-0918	Q0	39:71-75	1
m-0919	Q0	40:1-4	1
m-0920	Q0	40:5-6	1
m-0921	Q0	40:7-9	1
m-0922	Q0	40:10-12	1
m-0923	Q0	40:13-20	1
m-0924	Q0	40:21-22	1
m-0925	Q0	40:23-27	1
m-0926	Q0	40:28-33	1
m-0927	Q0	40:34-35	1
m-0928	Q0	40:36-37	1
m-0929	Q0	40:38-46	1
m-0930	Q0	40:47-52	1
m-0931	Q0	40:53-58	1
m-0932	Q0	40:59-60	1
m-0933	Q0	40:61-66	1
m-0934	Q0	40:67-68	1
m-0935	Q0	40:69-77	1
m-0936	Q0	40:78-78	1
m-0937	Q0	40:79-85	1
m-0938	Q0	41:1-8	1
m-0939	Q0	41:9-12	1
m-0940	Q0	41:13-18	1
m-0941	Q0	41:19-24	1
m-0942	Q0	41:25-29	1
m-0943	Q0	41:30-32	1
m-0944	Q0	41:33-36	1
m-0945	Q0	41:37-39	1
m-0946	Q0	41:40-44	1
m-0947	Q0	41:45-46	1
m-0948	Q0	41:47-48	1
m-0949	Q0	41:49-52	1
m-0950	Q0	41:53-54	1
m-0951	Q0	42:1-6	1
m-0952	Q0	42:7-12	1
m-0953	Q0	42:13-15	1
m-0954	Q0	42:16-19	1
m-0955	Q0	42:20-22	1
m-0956	Q0	42:23-26	1
m-0957	Q0	42:27-31	1
m-0958	Q0	42:32-36	1
m-0959	Q0	42:37-43	1
m-0960	Q0	42:44-46	1
m-0961	Q0	42:47-50	1
m-0962	Q0	42:51-53	1
m-0963	Q0	43:1-8	1
m-0964	Q0	43:9-14	1
m-0965	Q0	43:15-25	1
m-0966	Q0	43:26-28	1
m-0967	Q0	43:29-35	1
m-0968	Q0	43:36-39	1
m-0969	Q0	43:40-45	1
m-0970	Q0	43:46-56	1
m-0971	Q0	43:57-66	1
m-0972	Q0	43:67-73	1
m-0973	Q0	43:74-80	1
m-0974	Q0	43:81-89	1
m-0975	Q0	44:1-8	1
m-0976	Q0	44:9-16	1
m-0977	Q0	44:17-33	1
m-0978	Q0	44:34-39	1
m-0979	Q0	44:40-50	1
m-0980	Q0	44:51-59	1
m-0981	Q0	45:1-6	1
m-0982	Q0	45:7-11	1
m-0983	Q0	45:12-13	1
m-0984	Q0	45:14-15	1
m-0985	Q0	45:16-20	1
m-0986	Q0	45:21-22	1
m-0987	Q0	45:23-26	1
m-0988	Q0	45:27-35	1
m-0989	Q0	45:36-37	1
m-0990	Q0	46:1-5	1
m-0991	Q0	46:6-8	1
m-0992	Q0	46:9-14	1
m-0993	Q0	46:15-18	1
m-0994	Q0	46:19-20	1
m-0995	Q0	46:21-25	1
m-0996	Q0	46:26-28	1
m-0997	Q0	46:29-32	1
m-0998	Q0	46:33-35	1
m-0999	Q0	47:1-6	1
m-1000	Q0	47:7-11	1
m-1001	Q0	47:12-15	1
m-1002	Q0	47:16-19	1
m-1003	Q0	47:20-24	1
m-1004	Q0	47:25-29	1
m-1005	Q0	47:30-32	1
m-1006	Q0	47:33-38	1
m-1007	Q0	48:1-4	1
m-1008	Q0	48:5-7	1
m-1009	Q0	48:8-9	1
m-1010	Q0	48:10-13	1
m-1011	Q0	48:14-15	1
m-1012	Q0	48:16-17	1
m-1013	Q0	48:18-23	1
m-1014	Q0	48:24-26	1
m-1015	Q0	48:27-29	1
m-1016	Q0	49:1-5	1
m-1017	Q0	49:6-8	1
m-1018	Q0	49:9-10	1
m-1019	Q0	49:11-13	1
m-1020	Q0	49:14-18	1
m-1021	Q0	50:1-11	1
m-1022	Q0	50:12-15	1
m-1023	Q0	50:16-19	1
m-1024	Q0	50:20-35	1
m-1025	Q0	50:36-45	1
m-1026	Q0	51:1-6	1
m-1027	Q0	51:7-14	1
m-1028	Q0	51:15-23	1
m-1029	Q0	51:24-37	1
m-1030	Q0	51:38-46	1
m-1031	Q0	51:47-51	1
m-1032	Q0	51:52-60	1
m-1033	Q0	52:1-16	1
m-1034	Q0	52:17-28	1
m-1035	Q0	52:29-31	1
m-1036	Q0	52:32-47	1
m-1037	Q0	52:48-49	1
m-1038	Q0	53:1-18	1
m-1039	Q0	53:19-30	1
m-1040	Q0	53:31-41	1
m-1041	Q0	53:42-56	1
m-1042	Q0	53:57-62	1
m-1043	Q0	54:1-8	1
m-1044	Q0	54:9-17	1
m-1045	Q0	54:18-22	1
m-1046	Q0	54:23-32	1
m-1047	Q0	54:33-42	1
m-1048	Q0	54:43-46	1
m-1049	Q0	54:47-50	1
m-1050	Q0	54:51-55	1
m-1051	Q0	55:1-13	1
m-1052	Q0	55:14-16	1
m-1053	Q0	55:17-25	1
m-1054	Q0	55:26-32	1
m-1055	Q0	55:33-36	1
m-1056	Q0	55:37-45	1
m-1057	Q0	55:46-78	1
m-1058	Q0	56:1-10	1
m-1059	Q0	56:11-26	1
m-1060	Q0	56:27-40	1
m-1061	Q0	56:41-56	1
m-1062	Q0	56:57-62	1
m-1063	Q0	56:63-74	1
m-1064	Q0	56:75-80	1
m-1065	Q0	56:81-87	1
m-1066	Q0	56:88-96	1
m-1067	Q0	57:1-6	1
m-1068	Q0	57:7-11	1
m-1069	Q0	57:12-15	1
m-1070	Q0	57:16-17	1
m-1071	Q0	57:18-21	1
m-1072	Q0	57:22-24	1
m-1073	Q0	57:25-27	1
m-1074	Q0	57:28-29	1
m-1075	Q0	58:1-4	1
m-1076	Q0	58:5-6	1
m-1077	Q0	58:7-10	1
m-1078	Q0	58:11-11	1
m-1079	Q0	58:12-13	1
m-1080	Q0	58:14-21	1
m-1081	Q0	58:22-22	1
m-1082	Q0	59:1-5	1
m-1083	Q0	59:6-7	1
m-1084	Q0	59:8-10	1
m-1085	Q0	59:11-17	1
m-1086	Q0	59:18-20	1
m-1087	Q0	59:21-24	1
m-1088	Q0	60:1-3	1
m-1089	Q0	60:4-7	1
m-1090	Q0	60:8-9	1
m-1091	Q0	60:10-11	1
m-1092	Q0	60:12-13	1
m-1093	Q0	61:1-4	1
m-1094	Q0	61:5-5	1
m-1095	Q0	61:6-9	1
m-1096	Q0	61:10-14	1
m-1097	Q0	62:1-4	1
m-1098	Q0	62:5-8	1
m-1099	Q0	62:9-11	1
m-1100	Q0	63:1-4	1
m-1101	Q0	63:5-8	1
m-1102	Q0	63:9-11	1
m-1103	Q0	64:1-4	1
m-1104	Q0	64:5-6	1
m-1105	Q0	64:7-10	1
m-1106	Q0	64:11-13	1
m-1107	Q0	64:14-18	1
m-1108	Q0	65:1-3	1
m-1109	Q0	65:4-7	1
m-1110	Q0	65:8-12	1
m-1111	Q0	66:1-5	1
m-1112	Q0	66:6-7	1
m-1113	Q0	66:8-8	1
m-1114	Q0	66:9-9	1
m-1115	Q0	66:10-12	1
m-1116	Q0	67:1-5	1
m-1117	Q0	67:6-11	1
m-1118	Q0	67:12-12	1
m-1119	Q0	67:13-15	1
m-1120	Q0	67:16-23	1
m-1121	Q0	67:24-27	1
m-1122	Q0	67:28-30	1
m-1123	Q0	68:1-4	1
m-1124	Q0	68:5-16	1
m-1125	Q0	68:17-33	1
m-1126	Q0	68:34-41	1
m-1127	Q0	68:42-47	1
m-1128	Q0	68:48-52	1
m-1129	Q0	69:1-8	1
m-1130	Q0	69:9-12	1
m-1131	Q0	69:13-18	1
m-1132	Q0	69:19-24	1
m-1133	Q0	69:25-37	1
m-1134	Q0	69:38-52	1
m-1135	Q0	70:1-7	1
m-1136	Q0	70:8-18	1
m-1137	Q0	70:19-21	1
m-1138	Q0	70:22-35	1
m-1139	Q0	70:36-39	1
m-1140	Q0	70:40-44	1
m-1141	Q0	71:1-4	1
m-1142	Q0	71:5-12	1
m-1143	Q0	71:13-20	1
m-1144	Q0	71:21-24	1
m-1145	Q0	71:25-28	1
m-1146	Q0	72:1-7	1
m-1147	Q0	72:8-13	1
m-1148	Q0	72:14-17	1
m-1149	Q0	72:18-24	1
m-1150	Q0	72:25-28	1
m-1151	Q0	73:1-9	1
m-1152	Q0	73:10-14	1
m-1153	Q0	73:15-19	1
m-1154	Q0	73:20-20	1
m-1155	Q0	74:1-7	1
m-1156	Q0	74:8-10	1
m-1157	Q0	74:11-26	1
m-1158	Q0	74:27-31	1
m-1159	Q0	74:32-37	1
m-1160	Q0	74:38-48	1
m-1161	Q0	74:49-56	1
m-1162	Q0	75:1-15	1
m-1163	Q0	75:16-19	1
m-1164	Q0	75:20-25	1
m-1165	Q0	75:26-35	1
m-1166	Q0	75:36-40	1
m-1167	Q0	76:1-4	1
m-1168	Q0	76:5-11	1
m-1169	Q0	76:12-22	1
m-1170	Q0	76:23-26	1
m-1171	Q0	76:27-28	1
m-1172	Q0	76:29-31	1
m-1173	Q0	77:1-15	1
m-1174	Q0	77:16-19	1
m-1175	Q0	77:20-28	1
m-1176	Q0	77:29-40	1
m-1177	Q0	77:41-44	1
m-1178	Q0	77:45-50	1
m-1179	Q0	78:1-5	1
m-1180	Q0	78:6-16	1
m-1181	Q0	78:17-20	1
m-1182	Q0	78:21-30	1
m-1183	Q0	78:31-37	1
m-1184	Q0	78:38-40	1
m-1185	Q0	79:1-5	1
m-1186	Q0	79:6-14	1
m-1187	Q0	79:15-26	1
m-1188	Q0	79:27-33	1
m-1189	Q0	79:34-41	1
m-1190	Q0	79:42-46	1
m-1191	Q0	80:1-16	1
m-1192	Q0	80:17-23	1
m-1193	Q0	80:24-32	1
m-1194	Q0	80:33-42	1
m-1195	Q0	81:1-14	1
m-1196	Q0	81:15-25	1
m-1197	Q0	81:26-29	1
m-1198	Q0	82:1-5	1
m-1199	Q0	82:6-8	1
m-1200	Q0	82:9-12	1
m-1201	Q0	82:13-19	1
m-1202	Q0	83:1-6	1
m-1203	Q0	83:7-17	1
m-1204	Q0	83:18-28	1
m-1205	Q0	83:29-36	1
m-1206	Q0	84:1-5	1
m-1207	Q0	84:6-15	1
m-1208	Q0	84:16-25	1
m-1209	Q0	85:1-9	1
m-1210	Q0	85:10-11	1
m-1211	Q0	85:12-16	1
m-1212	Q0	85:17-22	1
m-1213	Q0	86:1-4	1
m-1214	Q0	86:5-10	1
m-1215	Q0	86:11-17	1
m-1216	Q0	87:1-5	1
m-1217	Q0	87:6-13	1
m-1218	Q0	87:14-19	1
m-1219	Q0	88:1-7	1
m-1220	Q0	88:8-16	1
m-1221	Q0	88:17-20	1
m-1222	Q0	88:21-26	1
m-1223	Q0	89:1-14	1
m-1224	Q0	89:15-20	1
m-1225	Q0	89:21-30	1
m-1226	Q0	90:1-4	1
m-1227	Q0	90:5-10	1
m-1228	Q0	90:11-20	1
m-1229	Q0	91:1-10	1
m-1230	Q0	91:11-15	1
m-1231	Q0	92:1-7	1
m-1232	Q0	92:8-11	1
m-1233	Q0	92:12-21	1
m-1234	Q0	93:1-5	1
m-1235	Q0	93:6-11	1
m-1236	Q0	94:1-4	1
m-1237	Q0	94:5-8	1
m-1238	Q0	95:1-6	1
m-1239	Q0	95:7-8	1
m-1240	Q0	96:1-5	1
m-1241	Q0	96:6-8	1
m-1242	Q0	96:9-19	1
m-1243	Q0	97:1-5	1
m-1244	Q0	98:1-5	1
m-1245	Q0	98:6-8	1
m-1246	Q0	99:1-8	1
m-1247	Q0	100:1-5	1
m-1248	Q0	100:6-11	1
m-1249	Q0	101:1-5	1
m-1250	Q0	101:6-11	1
m-1251	Q0	102:1-4	1
m-1252	Q0	102:5-8	1
m-1253	Q0	103:1-3	1
m-1254	Q0	104:1-9	1
m-1255	Q0	105:1-5	1
m-1256	Q0	106:1-4	1
m-1257	Q0	107:1-3	1
m-1258	Q0	107:4-7	1
m-1259	Q0	108:1-3	1
m-1260	Q0	109:1-6	1
m-1261	Q0	110:1-3	1
m-1262	Q0	111:1-5	1
m-1263	Q0	112:1-4	1
m-1264	Q0	113:1-5	1
m-1265	Q0	114:1-6	1
j-0000	Q0	1:1-4	1
j-0001	Q0	1:5-6	1
j-0002	Q0	1:7-7	1
j-0003	Q0	2:1-2	1
j-0004	Q0	2:3-5	1
j-0005	Q0	2:6-7	1
j-0006	Q0	2:8-16	1
j-0007	Q0	2:17-20	1
j-0008	Q0	2:21-22	1
j-0009	Q0	2:23-24	1
j-0010	Q0	2:25-25	1
j-0011	Q0	2:26-27	1
j-0012	Q0	2:28-29	1
j-0013	Q0	2:30-33	1
j-0014	Q0	2:34-39	1
j-0015	Q0	2:40-48	1
j-0016	Q0	2:49-52	1
j-0017	Q0	2:53-57	1
j-0018	Q0	2:58-59	1
j-0019	Q0	2:60-62	1
j-0020	Q0	2:63-66	1
j-0021	Q0	2:67-73	1
j-0022	Q0	2:74-75	1
j-0023	Q0	2:76-77	1
j-0024	Q0	2:78-79	1
j-0025	Q0	2:80-82	1
j-0026	Q0	2:83-86	1
j-0027	Q0	2:87-88	1
j-0028	Q0	2:89-90	1
j-0029	Q0	2:91-93	1
j-0030	Q0	2:94-96	1
j-0031	Q0	2:97-98	1
j-0032	Q0	2:99-101	1
j-0033	Q0	2:102-103	1
j-0034	Q0	2:104-105	1
j-0035	Q0	2:106-108	1
j-0036	Q0	2:109-110	1
j-0037	Q0	2:111-112	1
j-0038	Q0	2:113-113	1
j-0039	Q0	2:114-115	1
j-0040	Q0	2:116-119	1
j-0041	Q0	2:120-121	1
j-0042	Q0	2:122-123	1
j-0043	Q0	2:124-129	1
j-0044	Q0	2:130-134	1
j-0045	Q0	2:135-138	1
j-0046	Q0	2:139-141	1
j-0047	Q0	2:142-145	1
j-0048	Q0	2:146-150	1
j-0049	Q0	2:151-153	1
j-0050	Q0	2:154-157	1
j-0051	Q0	2:158-158	1
j-0052	Q0	2:159-162	1
j-0053	Q0	2:163-164	1
j-0054	Q0	2:165-167	1
j-0055	Q0	2:168-169	1
j-0056	Q0	2:170-171	1
j-0057	Q0	2:172-173	1
j-0058	Q0	2:174-176	1
j-0059	Q0	2:177-177	1
j-0060	Q0	2:178-179	1
j-0061	Q0	2:180-182	1
j-0062	Q0	2:183-186	1
j-0063	Q0	2:187-187	1
j-0064	Q0	2:188-188	1
j-0065	Q0	2:189-189	1
j-0066	Q0	2:190-194	1
j-0067	Q0	2:195-195	1
j-0068	Q0	2:196-203	1
j-0069	Q0	2:204-207	1
j-0070	Q0	2:208-210	1
j-0071	Q0	2:211-212	1
j-0072	Q0	2:213-214	1
j-0073	Q0	2:215-215	1
j-0074	Q0	2:216-218	1
j-0075	Q0	2:219-219	1
j-0076	Q0	2:220-221	1
j-0077	Q0	2:222-223	1
j-0078	Q0	2:224-225	1
j-0079	Q0	2:226-227	1
j-0080	Q0	2:228-230	1
j-0081	Q0	2:231-232	1
j-0082	Q0	2:233-233	1
j-0083	Q0	2:234-237	1
j-0084	Q0	2:238-239	1
j-0085	Q0	2:240-242	1
j-0086	Q0	2:243-245	1
j-0087	Q0	2:246-246	1
j-0088	Q0	2:247-248	1
j-0089	Q0	2:249-252	1
j-0090	Q0	2:253-254	1
j-0091	Q0	2:255-255	1
j-0092	Q0	2:256-256	1
j-0093	Q0	2:257-257	1
j-0094	Q0	2:258-258	1
j-0095	Q0	2:259-259	1
j-0096	Q0	2:260-260	1
j-0097	Q0	2:261-264	1
j-0098	Q0	2:265-266	1
j-0099	Q0	2:267-269	1
j-0100	Q0	2:270-271	1
j-0101	Q0	2:272-274	1
j-0102	Q0	2:275-276	1
j-0103	Q0	2:277-281	1
j-0104	Q0	2:282-283	1
j-0105	Q0	2:284-286	1
j-0106	Q0	3:1-7	1
j-0107	Q0	3:8-9	1
j-0108	Q0	3:10-13	1
j-0109	Q0	3:14-17	1
j-0110	Q0	3:18-20	1
j-0111	Q0	3:21-22	1
j-0112	Q0	3:23-25	1
j-0113	Q0	3:26-27	1
j-0114	Q0	3:28-30	1
j-0115	Q0	3:31-32	1
j-0116	Q0	3:33-41	1
j-0117	Q0	3:42-44	1
j-0118	Q0	3:45-51	1
j-0119	Q0	3:52-53	1
j-0120	Q0	3:54-58	1
j-0121	Q0	3:59-61	1
j-0122	Q0	3:62-68	1
j-0123	Q0	3:69-74	1
j-0124	Q0	3:75-77	1
j-0125	Q0	3:78-80	1
j-0126	Q0	3:81-83	1
j-0127	Q0	3:84-85	1
j-0128	Q0	3:86-91	1
j-0129	Q0	3:92-94	1
j-0130	Q0	3:95-97	1
j-0131	Q0	3:98-101	1
j-0132	Q0	3:102-109	1
j-0133	Q0	3:110-115	1
j-0134	Q0	3:116-117	1
j-0135	Q0	3:118-120	1
j-0136	Q0	3:121-129	1
j-0137	Q0	3:130-132	1
j-0138	Q0	3:133-136	1
j-0139	Q0	3:137-144	1
j-0140	Q0	3:145-148	1
j-0141	Q0	3:149-151	1
j-0142	Q0	3:152-155	1
j-0143	Q0	3:156-158	1
j-0144	Q0	3:159-160	1
j-0145	Q0	3:161-163	1
j-0146	Q0	3:164-165	1
j-0147	Q0	3:166-168	1
j-0148	Q0	3:169-175	1
j-0149	Q0	3:176-180	1
j-0150	Q0	3:181-184	1
j-0151	Q0	3:185-186	1
j-0152	Q0	3:187-189	1
j-0153	Q0	3:190-195	1
j-0154	Q0	3:196-198	1
j-0155	Q0	3:199-200	1
j-0156	Q0	4:1-1	1
j-0157	Q0	4:2-6	1
j-0158	Q0	4:7-10	1
j-0159	Q0	4:11-12	1
j-0160	Q0	4:12-14	1
j-0161	Q0	4:15-16	1
j-0162	Q0	4:17-18	1
j-0163	Q0	4:19-21	1
j-0164	Q0	4:22-24	1
j-0165	Q0	4:25-25	1
j-0166	Q0	4:26-28	1
j-0167	Q0	4:29-30	1
j-0168	Q0	4:31-31	1
j-0169	Q0	4:32-33	1
j-0170	Q0	4:34-35	1
j-0171	Q0	4:36-40	1
j-0172	Q0	4:41-42	1
j-0173	Q0	4:43-43	1
j-0174	Q0	4:44-46	1
j-0175	Q0	4:47-48	1
j-0176	Q0	4:49-50	1
j-0177	Q0	4:51-55	1
j-0178	Q0	4:56-57	1
j-0179	Q0	4:58-59	1
j-0180	Q0	4:60-63	1
j-0181	Q0	4:64-65	1
j-0182	Q0	4:66-70	1
j-0183	Q0	4:71-73	1
j-0184	Q0	4:74-76	1
j-0185	Q0	4:77-79	1
j-0186	Q0	4:80-84	1
j-0187	Q0	4:85-87	1
j-0188	Q0	4:88-89	1
j-0189	Q0	4:90-91	1
j-0190	Q0	4:92-93	1
j-0191	Q0	4:94-94	1
j-0192	Q0	4:95-96	1
j-0193	Q0	4:97-100	1
j-0194	Q0	4:101-103	1
j-0195	Q0	4:104-104	1
j-0196	Q0	4:105-105	1
j-0197	Q0	4:106-109	1
j-0198	Q0	4:110-112	1
j-0199	Q0	4:113-113	1
j-0200	Q0	4:114-115	1
j-0201	Q0	4:116-116	1
j-0202	Q0	4:117-121	1
j-0203	Q0	4:122-126	1
j-0204	Q0	4:127-127	1
j-0205	Q0	4:128-130	1
j-0206	Q0	4:131-134	1
j-0207	Q0	4:135-136	1
j-0208	Q0	4:137-139	1
j-0209	Q0	4:140-143	1
j-0210	Q0	4:144-145	1
j-0211	Q0	4:146-147	1
j-0212	Q0	4:148-149	1
j-0213	Q0	4:150-152	1
j-0214	Q0	4:153-161	1
j-0215	Q0	4:162-162	1
j-0216	Q0	4:163-166	1
j-0217	Q0	4:167-169	1
j-0218	Q0	4:170-170	1
j-0219	Q0	4:171-172	1
j-0220	Q0	4:173-175	1
j-0221	Q0	4:176-176	1
j-0222	Q0	5:1-2	1
j-0223	Q0	5:3-3	1
j-0224	Q0	5:4-5	1
j-0225	Q0	5:6-6	1
j-0226	Q0	5:7-8	1
j-0227	Q0	5:9-10	1
j-0228	Q0	5:11-11	1
j-0229	Q0	5:12-13	1
j-0230	Q0	5:14-14	1
j-0231	Q0	5:15-17	1
j-0232	Q0	5:18-19	1
j-0233	Q0	5:20-26	1
j-0234	Q0	5:27-31	1
j-0235	Q0	5:32-34	1
j-0236	Q0	5:35-37	1
j-0237	Q0	5:38-40	1
j-0238	Q0	5:41-43	1
j-0239	Q0	5:44-47	1
j-0240	Q0	5:48-50	1
j-0241	Q0	5:51-53	1
j-0242	Q0	5:54-56	1
j-0243	Q0	5:57-58	1
j-0244	Q0	5:59-60	1
j-0245	Q0	5:61-64	1
j-0246	Q0	5:65-66	1
j-0247	Q0	5:67-69	1
j-0248	Q0	5:70-71	1
j-0249	Q0	5:72-73	1
j-0250	Q0	5:74-77	1
j-0251	Q0	5:78-81	1
j-0252	Q0	5:82-86	1
j-0253	Q0	5:87-88	1
j-0254	Q0	5:89-89	1
j-0255	Q0	5:90-93	1
j-0256	Q0	5:94-95	1
j-0257	Q0	5:96-100	1
j-0258	Q0	5:101-102	1
j-0259	Q0	5:103-105	1
j-0260	Q0	5:106-108	1
j-0261	Q0	5:109-109	1
j-0262	Q0	5:110-111	1
j-0263	Q0	5:112-115	1
j-0264	Q0	5:116-120	1
j-0265	Q0	6:1-3	1
j-0266	Q0	6:4-7	1
j-0267	Q0	6:8-11	1
j-0268	Q0	6:12-18	1
j-0269	Q0	6:19-21	1
j-0270	Q0	6:22-26	1
j-0271	Q0	6:27-32	1
j-0272	Q0	6:33-35	1
j-0273	Q0	6:36-41	1
j-0274	Q0	6:42-45	1
j-0275	Q0	6:46-50	1
j-0276	Q0	6:51-52	1
j-0277	Q0	6:53-58	1
j-0278	Q0	6:59-59	1
j-0279	Q0	6:60-62	1
j-0280	Q0	6:63-67	1
j-0281	Q0	6:68-70	1
j-0282	Q0	6:71-73	1
j-0283	Q0	6:74-79	1
j-0284	Q0	6:80-83	1
j-0285	Q0	6:84-90	1
j-0286	Q0	6:91-92	1
j-0287	Q0	6:93-94	1
j-0288	Q0	6:95-99	1
j-0289	Q0	6:100-105	1
j-0290	Q0	6:106-108	1
j-0291	Q0	6:109-111	1
j-0292	Q0	6:112-113	1
j-0293	Q0	6:114-117	1
j-0294	Q0	6:118-121	1
j-0295	Q0	6:122-124	1
j-0296	Q0	6:125-127	1
j-0297	Q0	6:128-131	1
j-0298	Q0	6:132-135	1
j-0299	Q0	6:136-137	1
j-0300	Q0	6:138-140	1
j-0301	Q0	6:141-142	1
j-0302	Q0	6:143-144	1
j-0303	Q0	6:145-147	1
j-0304	Q0	6:148-150	1
j-0305	Q0	6:151-153	1
j-0306	Q0	6:154-158	1
j-0307	Q0	6:159-160	1
j-0308	Q0	6:161-163	1
j-0309	Q0	6:164-165	1
j-0310	Q0	7:1-3	1
j-0311	Q0	7:4-7	1
j-0312	Q0	7:8-10	1
j-0313	Q0	7:11-18	1
j-0314	Q0	7:19-25	1
j-0315	Q0	7:26-27	1
j-0316	Q0	7:28-30	1
j-0317	Q0	7:31-34	1
j-0318	Q0	7:35-37	1
j-0319	Q0	7:38-41	1
j-0320	Q0	7:42-43	1
j-0321	Q0	7:44-45	1
j-0322	Q0	7:46-49	1
j-0323	Q0	7:50-51	1
j-0324	Q0	7:52-53	1
j-0325	Q0	7:54-56	1
j-0326	Q0	7:57-58	1
j-0327	Q0	7:59-64	1
j-0328	Q0	7:65-72	1
j-0329	Q0	7:73-79	1
j-0330	Q0	7:80-84	1
j-0331	Q0	7:85-93	1
j-0332	Q0	7:94-95	1
j-0333	Q0	7:96-102	1
j-0334	Q0	7:103-108	1
j-0335	Q0	7:109-112	1
j-0336	Q0	7:113-126	1
j-0337	Q0	7:127-129	1
j-0338	Q0	7:130-136	1
j-0339	Q0	7:137-137	1
j-0340	Q0	7:138-140	1
j-0341	Q0	7:141-141	1
j-0342	Q0	7:142-143	1
j-0343	Q0	7:144-145	1
j-0344	Q0	7:146-147	1
j-0345	Q0	7:148-149	1
j-0346	Q0	7:150-153	1
j-0347	Q0	7:154-156	1
j-0348	Q0	7:157-158	1
j-0349	Q0	7:159-162	1
j-0350	Q0	7:163-163	1
j-0351	Q0	7:164-166	1
j-0352	Q0	7:167-171	1
j-0353	Q0	7:172-174	1
j-0354	Q0	7:175-178	1
j-0355	Q0	7:179-179	1
j-0356	Q0	7:180-180	1
j-0357	Q0	7:181-186	1
j-0358	Q0	7:187-187	1
j-0359	Q0	7:188-188	1
j-0360	Q0	7:189-195	1
j-0361	Q0	7:196-198	1
j-0362	Q0	7:199-203	1
j-0363	Q0	7:204-206	1
j-0364	Q0	8:1-4	1
j-0365	Q0	8:5-8	1
j-0366	Q0	8:9-14	1
j-0367	Q0	8:15-16	1
j-0368	Q0	8:17-19	1
j-0369	Q0	8:20-26	1
j-0370	Q0	8:27-29	1
j-0371	Q0	8:30-37	1
j-0372	Q0	8:38-40	1
j-0373	Q0	8:41-41	1
j-0374	Q0	8:42-44	1
j-0375	Q0	8:45-49	1
j-0376	Q0	8:50-51	1
j-0377	Q0	8:52-54	1
j-0378	Q0	8:55-61	1
j-0379	Q0	8:62-66	1
